"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1509","Get users with various locales","","Sun Jan 11 20:08:58 UTC 2026","passed","Sun Jan 11 20:08:59 UTC 2026","","User Management API","Get users with various locales",""
"","1317","Verify person data structure","","Sun Jan 11 20:07:44 UTC 2026","passed","Sun Jan 11 20:07:46 UTC 2026","","Person Management API","Verify person data structure",""
"","1310","Get books with various quantities","","Sun Jan 11 20:06:51 UTC 2026","passed","Sun Jan 11 20:06:53 UTC 2026","","Book Management API","Get books with various quantities",""
"","2073","Verify all credit cards have required fields","","Sun Jan 11 20:07:23 UTC 2026","passed","Sun Jan 11 20:07:25 UTC 2026","","Credit Card Management API","Verify all credit cards have required fields",""
"","1469","Get addresses with various quantities","","Sun Jan 11 20:06:39 UTC 2026","passed","Sun Jan 11 20:06:41 UTC 2026","","Address Management API","Get addresses with various quantities",""
"","1897","Get users with seed parameter for consistency","","Sun Jan 11 20:09:03 UTC 2026","passed","Sun Jan 11 20:09:05 UTC 2026","","User Management API","Get users with seed parameter for consistency",""
"","1563","Invalid endpoint returns 404","","Sun Jan 11 20:08:08 UTC 2026","passed","Sun Jan 11 20:08:09 UTC 2026","","Place Management API","Invalid endpoint returns 404",""
"","1670","Verify all users have valid data formats","","Sun Jan 11 20:09:07 UTC 2026","passed","Sun Jan 11 20:09:08 UTC 2026","","User Management API","Verify all users have valid data formats",""
"","1424","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 20:06:44 UTC 2026","passed","Sun Jan 11 20:06:45 UTC 2026","","Address Management API","Verify maximum quantity limit is capped at 1000",""
"","1189","Get places with various quantities","","Sun Jan 11 20:08:01 UTC 2026","passed","Sun Jan 11 20:08:02 UTC 2026","","Place Management API","Get places with various quantities",""
"","1577","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 20:08:05 UTC 2026","passed","Sun Jan 11 20:08:07 UTC 2026","","Place Management API","Verify maximum quantity limit is capped at 1000",""
"","1647","Get users with various locales","","Sun Jan 11 20:08:56 UTC 2026","passed","Sun Jan 11 20:08:58 UTC 2026","","User Management API","Get users with various locales",""
"","2394","Get texts with various quantities","","Sun Jan 11 20:08:31 UTC 2026","passed","Sun Jan 11 20:08:33 UTC 2026","","Text Content Management API","Get texts with various quantities",""
"","4130","Get addresses with default quantity","","Sun Jan 11 20:06:34 UTC 2026","passed","Sun Jan 11 20:06:38 UTC 2026","","Address Management API","Get addresses with default quantity",""
"","1050","Invalid endpoint returns 404","","Sun Jan 11 20:07:28 UTC 2026","passed","Sun Jan 11 20:07:29 UTC 2026","","Credit Card Management API","Invalid endpoint returns 404",""
"","1753","Get products with various quantities","","Sun Jan 11 20:08:12 UTC 2026","passed","Sun Jan 11 20:08:14 UTC 2026","","Product Management API","Get products with various quantities",""
"","1662","Get users with various locales","","Sun Jan 11 20:08:54 UTC 2026","passed","Sun Jan 11 20:08:56 UTC 2026","","User Management API","Get users with various locales",""
"","1388","Verify all persons have required fields","","Sun Jan 11 20:07:51 UTC 2026","passed","Sun Jan 11 20:07:52 UTC 2026","","Person Management API","Verify all persons have required fields",""
"","1567","Verify default quantity for non-numeric quantity","","Sun Jan 11 20:07:37 UTC 2026","passed","Sun Jan 11 20:07:39 UTC 2026","","Image Management API","Verify default quantity for non-numeric quantity",""
"","1480","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 20:07:25 UTC 2026","passed","Sun Jan 11 20:07:27 UTC 2026","","Credit Card Management API","Verify maximum quantity limit is capped at 1000",""
"","1040","Invalid endpoint returns 404","","Sun Jan 11 20:07:39 UTC 2026","passed","Sun Jan 11 20:07:40 UTC 2026","","Image Management API","Invalid endpoint returns 404",""
"","1228","Get persons with birthday range","","Sun Jan 11 20:07:43 UTC 2026","passed","Sun Jan 11 20:07:44 UTC 2026","","Person Management API","Get persons with birthday range",""
"","886","Verify default quantity for zero quantity","","Sun Jan 11 20:08:07 UTC 2026","passed","Sun Jan 11 20:08:08 UTC 2026","","Place Management API","Verify default quantity for zero quantity",""
"","1925","Invalid endpoint returns 404","","Sun Jan 11 20:08:27 UTC 2026","passed","Sun Jan 11 20:08:29 UTC 2026","","Product Management API","Invalid endpoint returns 404",""
"","1161","Invalid endpoint returns 404","","Sun Jan 11 20:06:46 UTC 2026","passed","Sun Jan 11 20:06:48 UTC 2026","","Address Management API","Invalid endpoint returns 404",""
"","5017","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 20:09:08 UTC 2026","passed","Sun Jan 11 20:09:13 UTC 2026","","User Management API","Verify maximum quantity limit is capped at 1000",""
"","1201","Verify API accepts any gender value","","Sun Jan 11 20:07:56 UTC 2026","passed","Sun Jan 11 20:07:57 UTC 2026","","Person Management API","Verify API accepts any gender value",""
"","1205","Verify all persons have valid data formats","","Sun Jan 11 20:07:46 UTC 2026","passed","Sun Jan 11 20:07:48 UTC 2026","","Person Management API","Verify all persons have valid data formats",""
"","1731","Verify default quantity returned for invalid quantity","","Sun Jan 11 20:09:13 UTC 2026","passed","Sun Jan 11 20:09:15 UTC 2026","","User Management API","Verify default quantity returned for invalid quantity",""
"","1157","Verify all products have required fields","","Sun Jan 11 20:08:19 UTC 2026","passed","Sun Jan 11 20:08:20 UTC 2026","","Product Management API","Verify all products have required fields",""
"","1704","Get credit cards with default quantity","","Sun Jan 11 20:07:17 UTC 2026","passed","Sun Jan 11 20:07:18 UTC 2026","","Credit Card Management API","Get credit cards with default quantity",""
"","2325","Get texts with various quantities","","Sun Jan 11 20:08:33 UTC 2026","passed","Sun Jan 11 20:08:36 UTC 2026","","Text Content Management API","Get texts with various quantities",""
"","915","Get persons by gender","","Sun Jan 11 20:07:42 UTC 2026","passed","Sun Jan 11 20:07:43 UTC 2026","","Person Management API","Get persons by gender",""
"","1686","Invalid endpoint returns 404","","Sun Jan 11 20:08:45 UTC 2026","passed","Sun Jan 11 20:08:47 UTC 2026","","Text Content Management API","Invalid endpoint returns 404",""
"","2964","Verify default quantity returned for invalid quantity","","Sun Jan 11 20:08:24 UTC 2026","passed","Sun Jan 11 20:08:27 UTC 2026","","Product Management API","Verify default quantity returned for invalid quantity",""
"","3487","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 20:07:52 UTC 2026","passed","Sun Jan 11 20:07:56 UTC 2026","","Person Management API","Verify maximum quantity limit is capped at 1000",""
"","1407","Verify text data structure and required fields","","Sun Jan 11 20:08:37 UTC 2026","passed","Sun Jan 11 20:08:38 UTC 2026","","Text Content Management API","Verify text data structure and required fields",""
"","3928","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 20:08:20 UTC 2026","passed","Sun Jan 11 20:08:24 UTC 2026","","Product Management API","Verify maximum quantity limit is capped at 1000",""
"","977","Verify default quantity returned for zero quantity","","Sun Jan 11 20:06:45 UTC 2026","passed","Sun Jan 11 20:06:46 UTC 2026","","Address Management API","Verify default quantity returned for zero quantity",""
"","1294","Get texts with various quantities","","Sun Jan 11 20:08:36 UTC 2026","passed","Sun Jan 11 20:08:37 UTC 2026","","Text Content Management API","Get texts with various quantities",""
"","1042","Verify all addresses have required fields and coordinates","","Sun Jan 11 20:06:43 UTC 2026","passed","Sun Jan 11 20:06:44 UTC 2026","","Address Management API","Verify all addresses have required fields and coordinates",""
