"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3216","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:12:45 UTC 2026","passed","Sun Jan 11 21:12:48 UTC 2026","","Product Management API","Verify maximum quantity limit is capped at 1000",""
"","1111","Verify default quantity returned for invalid quantity","","Sun Jan 11 21:11:21 UTC 2026","passed","Sun Jan 11 21:11:22 UTC 2026","","Book Management API","Verify default quantity returned for invalid quantity",""
"","1177","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:12:33 UTC 2026","passed","Sun Jan 11 21:12:34 UTC 2026","","Place Management API","Verify maximum quantity limit is capped at 1000",""
"","4155","Get addresses with various quantities","","Sun Jan 11 21:10:56 UTC 2026","passed","Sun Jan 11 21:11:00 UTC 2026","","Address Management API","Get addresses with various quantities",""
"","1522","Get places with default quantity","","Sun Jan 11 21:12:25 UTC 2026","passed","Sun Jan 11 21:12:27 UTC 2026","","Place Management API","Get places with default quantity",""
"","1835","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:11:48 UTC 2026","passed","Sun Jan 11 21:11:50 UTC 2026","","Credit Card Management API","Verify maximum quantity limit is capped at 1000",""
"","994","Get texts with various quantities","","Sun Jan 11 21:12:52 UTC 2026","passed","Sun Jan 11 21:12:53 UTC 2026","","Text Content Management API","Get texts with various quantities",""
"","1282","Get places with various quantities","","Sun Jan 11 21:12:27 UTC 2026","passed","Sun Jan 11 21:12:28 UTC 2026","","Place Management API","Get places with various quantities",""
"","1072","Verify API accepts any gender value","","Sun Jan 11 21:12:23 UTC 2026","passed","Sun Jan 11 21:12:24 UTC 2026","","Person Management API","Verify API accepts any gender value",""
"","1605","Get persons with birthday boundary","","Sun Jan 11 21:12:16 UTC 2026","passed","Sun Jan 11 21:12:18 UTC 2026","","Person Management API","Get persons with birthday boundary",""
"","1179","Get persons with default quantity","","Sun Jan 11 21:12:06 UTC 2026","passed","Sun Jan 11 21:12:07 UTC 2026","","Person Management API","Get persons with default quantity",""
"","1150","Get products with various quantities","","Sun Jan 11 21:12:39 UTC 2026","passed","Sun Jan 11 21:12:40 UTC 2026","","Product Management API","Get products with various quantities",""
"","1285","Get addresses with various quantities","","Sun Jan 11 21:10:55 UTC 2026","passed","Sun Jan 11 21:10:56 UTC 2026","","Address Management API","Get addresses with various quantities",""
"","1267","Get credit cards with various quantities","","Sun Jan 11 21:11:43 UTC 2026","passed","Sun Jan 11 21:11:45 UTC 2026","","Credit Card Management API","Get credit cards with various quantities",""
"","1077","Get credit cards with various quantities","","Sun Jan 11 21:11:45 UTC 2026","passed","Sun Jan 11 21:11:46 UTC 2026","","Credit Card Management API","Get credit cards with various quantities",""
"","994","Verify all users have valid data formats","","Sun Jan 11 21:13:18 UTC 2026","passed","Sun Jan 11 21:13:19 UTC 2026","","User Management API","Verify all users have valid data formats",""
"","1303","Verify API accepts any seed value","","Sun Jan 11 21:11:39 UTC 2026","passed","Sun Jan 11 21:11:40 UTC 2026","","Company Management API","Verify API accepts any seed value",""
"","1128","Get products with default quantity","","Sun Jan 11 21:12:36 UTC 2026","passed","Sun Jan 11 21:12:37 UTC 2026","","Product Management API","Get products with default quantity",""
"","2027","Verify person address data","","Sun Jan 11 21:12:13 UTC 2026","passed","Sun Jan 11 21:12:15 UTC 2026","","Person Management API","Verify person address data",""
"","1193","Verify place data structure and coordinates","","Sun Jan 11 21:12:31 UTC 2026","passed","Sun Jan 11 21:12:32 UTC 2026","","Place Management API","Verify place data structure and coordinates",""
"","2026","Get companies with default quantity","","Sun Jan 11 21:11:24 UTC 2026","passed","Sun Jan 11 21:11:26 UTC 2026","","Company Management API","Get companies with default quantity",""
"","1180","Get companies with various quantities","","Sun Jan 11 21:11:29 UTC 2026","passed","Sun Jan 11 21:11:30 UTC 2026","","Company Management API","Get companies with various quantities",""
"","1499","Verify default quantity returned for invalid quantity","","Sun Jan 11 21:12:48 UTC 2026","passed","Sun Jan 11 21:12:49 UTC 2026","","Product Management API","Verify default quantity returned for invalid quantity",""
"","1098","Get texts with various quantities","","Sun Jan 11 21:12:54 UTC 2026","passed","Sun Jan 11 21:12:55 UTC 2026","","Text Content Management API","Get texts with various quantities",""
"","1726","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:13:19 UTC 2026","passed","Sun Jan 11 21:13:21 UTC 2026","","User Management API","Verify maximum quantity limit is capped at 1000",""
"","2022","Get images with various quantities","","Sun Jan 11 21:11:53 UTC 2026","passed","Sun Jan 11 21:11:55 UTC 2026","","Image Management API","Get images with various quantities",""
"","1430","Verify all persons have required fields","","Sun Jan 11 21:12:19 UTC 2026","passed","Sun Jan 11 21:12:21 UTC 2026","","Person Management API","Verify all persons have required fields",""
"","1003","Get credit cards with default quantity","","Sun Jan 11 21:11:41 UTC 2026","passed","Sun Jan 11 21:11:42 UTC 2026","","Credit Card Management API","Get credit cards with default quantity",""
"","1331","Get users with various locales","","Sun Jan 11 21:13:12 UTC 2026","passed","Sun Jan 11 21:13:13 UTC 2026","","User Management API","Get users with various locales",""
"","1241","Get images with various quantities","","Sun Jan 11 21:11:57 UTC 2026","passed","Sun Jan 11 21:11:58 UTC 2026","","Image Management API","Get images with various quantities",""
"","1896","Get places with various quantities","","Sun Jan 11 21:12:29 UTC 2026","passed","Sun Jan 11 21:12:31 UTC 2026","","Place Management API","Get places with various quantities",""
"","4298","Get addresses with default quantity","","Sun Jan 11 21:10:50 UTC 2026","passed","Sun Jan 11 21:10:55 UTC 2026","","Address Management API","Get addresses with default quantity",""
"","836","Invalid endpoint returns 404","","Sun Jan 11 21:13:22 UTC 2026","passed","Sun Jan 11 21:13:23 UTC 2026","","User Management API","Invalid endpoint returns 404",""
"","1645","Verify all persons have valid data formats","","Sun Jan 11 21:12:15 UTC 2026","passed","Sun Jan 11 21:12:16 UTC 2026","","Person Management API","Verify all persons have valid data formats",""
"","1593","Get books with default quantity","","Sun Jan 11 21:11:10 UTC 2026","passed","Sun Jan 11 21:11:12 UTC 2026","","Book Management API","Get books with default quantity",""
"","1215","Get persons with birthday boundary","","Sun Jan 11 21:12:18 UTC 2026","passed","Sun Jan 11 21:12:19 UTC 2026","","Person Management API","Get persons with birthday boundary",""
"","981","Verify default quantity for zero quantity","","Sun Jan 11 21:12:34 UTC 2026","passed","Sun Jan 11 21:12:35 UTC 2026","","Place Management API","Verify default quantity for zero quantity",""
"","987","Get products with various quantities","","Sun Jan 11 21:12:40 UTC 2026","passed","Sun Jan 11 21:12:41 UTC 2026","","Product Management API","Get products with various quantities",""
"","1178","Invalid endpoint returns 404","","Sun Jan 11 21:11:51 UTC 2026","passed","Sun Jan 11 21:11:52 UTC 2026","","Credit Card Management API","Invalid endpoint returns 404",""
"","1522","Get persons by gender","","Sun Jan 11 21:12:08 UTC 2026","passed","Sun Jan 11 21:12:10 UTC 2026","","Person Management API","Get persons by gender",""
"","1544","Get companies with various quantities","","Sun Jan 11 21:11:26 UTC 2026","passed","Sun Jan 11 21:11:27 UTC 2026","","Company Management API","Get companies with various quantities",""
"","827","Invalid endpoint returns 404","","Sun Jan 11 21:12:35 UTC 2026","passed","Sun Jan 11 21:12:36 UTC 2026","","Place Management API","Invalid endpoint returns 404",""
"","1055","Verify credit card data structure","","Sun Jan 11 21:11:46 UTC 2026","passed","Sun Jan 11 21:11:47 UTC 2026","","Credit Card Management API","Verify credit card data structure",""
"","1953","Get users with seed parameter for consistency","","Sun Jan 11 21:13:15 UTC 2026","passed","Sun Jan 11 21:13:17 UTC 2026","","User Management API","Get users with seed parameter for consistency",""
"","998","Verify default quantity returned for zero quantity","","Sun Jan 11 21:11:08 UTC 2026","passed","Sun Jan 11 21:11:09 UTC 2026","","Address Management API","Verify default quantity returned for zero quantity",""
"","1076","Get credit cards with various quantities","","Sun Jan 11 21:11:42 UTC 2026","passed","Sun Jan 11 21:11:43 UTC 2026","","Credit Card Management API","Get credit cards with various quantities",""
"","5995","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:11:33 UTC 2026","passed","Sun Jan 11 21:11:39 UTC 2026","","Company Management API","Verify maximum quantity limit is capped at 1000",""
"","1009","Get users with various locales","","Sun Jan 11 21:13:11 UTC 2026","passed","Sun Jan 11 21:13:12 UTC 2026","","User Management API","Get users with various locales",""
"","1478","Verify all products have required fields","","Sun Jan 11 21:12:43 UTC 2026","passed","Sun Jan 11 21:12:45 UTC 2026","","Product Management API","Verify all products have required fields",""
"","1181","Get persons by gender","","Sun Jan 11 21:12:07 UTC 2026","passed","Sun Jan 11 21:12:08 UTC 2026","","Person Management API","Get persons by gender",""
"","1142","Verify default quantity for negative quantity","","Sun Jan 11 21:11:50 UTC 2026","passed","Sun Jan 11 21:11:51 UTC 2026","","Credit Card Management API","Verify default quantity for negative quantity",""
"","1021","Get users with various locales","","Sun Jan 11 21:13:14 UTC 2026","passed","Sun Jan 11 21:13:15 UTC 2026","","User Management API","Get users with various locales",""
"","1377","Verify all credit cards have required fields","","Sun Jan 11 21:11:47 UTC 2026","passed","Sun Jan 11 21:11:48 UTC 2026","","Credit Card Management API","Verify all credit cards have required fields",""
"","2663","Get users with various quantities","","Sun Jan 11 21:13:07 UTC 2026","passed","Sun Jan 11 21:13:10 UTC 2026","","User Management API","Get users with various quantities",""
"","1031","Get books with various quantities","","Sun Jan 11 21:11:13 UTC 2026","passed","Sun Jan 11 21:11:15 UTC 2026","","Book Management API","Get books with various quantities",""
"","1418","Invalid endpoint returns 404","","Sun Jan 11 21:12:24 UTC 2026","passed","Sun Jan 11 21:12:25 UTC 2026","","Person Management API","Invalid endpoint returns 404",""
"","1137","Get users with various locales","","Sun Jan 11 21:13:13 UTC 2026","passed","Sun Jan 11 21:13:14 UTC 2026","","User Management API","Get users with various locales",""
"","836","Invalid endpoint returns 404","","Sun Jan 11 21:11:40 UTC 2026","passed","Sun Jan 11 21:11:41 UTC 2026","","Company Management API","Invalid endpoint returns 404",""
"","1684","Get images with various quantities","","Sun Jan 11 21:11:55 UTC 2026","passed","Sun Jan 11 21:11:57 UTC 2026","","Image Management API","Get images with various quantities",""
"","1265","Verify all companies have required fields","","Sun Jan 11 21:11:32 UTC 2026","passed","Sun Jan 11 21:11:33 UTC 2026","","Company Management API","Verify all companies have required fields",""
"","1160","Verify product data structure","","Sun Jan 11 21:12:42 UTC 2026","passed","Sun Jan 11 21:12:43 UTC 2026","","Product Management API","Verify product data structure",""
"","972","Verify user data structure","","Sun Jan 11 21:13:17 UTC 2026","passed","Sun Jan 11 21:13:18 UTC 2026","","User Management API","Verify user data structure",""
"","1973","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:12:21 UTC 2026","passed","Sun Jan 11 21:12:23 UTC 2026","","Person Management API","Verify maximum quantity limit is capped at 1000",""
"","1163","Verify address data structure","","Sun Jan 11 21:11:03 UTC 2026","passed","Sun Jan 11 21:11:05 UTC 2026","","Address Management API","Verify address data structure",""
"","1358","Verify book data structure","","Sun Jan 11 21:11:16 UTC 2026","passed","Sun Jan 11 21:11:17 UTC 2026","","Book Management API","Verify book data structure",""
"","1045","Get books with various quantities","","Sun Jan 11 21:11:15 UTC 2026","passed","Sun Jan 11 21:11:16 UTC 2026","","Book Management API","Get books with various quantities",""
"","4557","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:12:56 UTC 2026","passed","Sun Jan 11 21:13:01 UTC 2026","","Text Content Management API","Verify maximum quantity limit is capped at 1000",""
"","2024","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:12:01 UTC 2026","passed","Sun Jan 11 21:12:03 UTC 2026","","Image Management API","Verify maximum quantity limit is capped at 1000",""
"","853","Invalid endpoint returns 404","","Sun Jan 11 21:12:05 UTC 2026","passed","Sun Jan 11 21:12:06 UTC 2026","","Image Management API","Invalid endpoint returns 404",""
"","1161","Get texts with various quantities","","Sun Jan 11 21:12:53 UTC 2026","passed","Sun Jan 11 21:12:54 UTC 2026","","Text Content Management API","Get texts with various quantities",""
"","1341","Get products with various quantities","","Sun Jan 11 21:12:37 UTC 2026","passed","Sun Jan 11 21:12:39 UTC 2026","","Product Management API","Get products with various quantities",""
"","1374","Verify all addresses have required fields and coordinates","","Sun Jan 11 21:11:05 UTC 2026","passed","Sun Jan 11 21:11:06 UTC 2026","","Address Management API","Verify all addresses have required fields and coordinates",""
"","1881","Get books with various quantities","","Sun Jan 11 21:11:12 UTC 2026","passed","Sun Jan 11 21:11:13 UTC 2026","","Book Management API","Get books with various quantities",""
"","1302","Get companies with various quantities","","Sun Jan 11 21:11:27 UTC 2026","passed","Sun Jan 11 21:11:28 UTC 2026","","Company Management API","Get companies with various quantities",""
"","1294","Get texts with default quantity","","Sun Jan 11 21:12:50 UTC 2026","passed","Sun Jan 11 21:12:52 UTC 2026","","Text Content Management API","Get texts with default quantity",""
"","3156","Get addresses with various quantities","","Sun Jan 11 21:11:00 UTC 2026","passed","Sun Jan 11 21:11:03 UTC 2026","","Address Management API","Get addresses with various quantities",""
"","1211","Verify image data structure and required fields","","Sun Jan 11 21:11:58 UTC 2026","passed","Sun Jan 11 21:12:00 UTC 2026","","Image Management API","Verify image data structure and required fields",""
"","2084","Verify company data structure","","Sun Jan 11 21:11:30 UTC 2026","passed","Sun Jan 11 21:11:32 UTC 2026","","Company Management API","Verify company data structure",""
"","1790","Verify default quantity for non-numeric quantity","","Sun Jan 11 21:12:03 UTC 2026","passed","Sun Jan 11 21:12:05 UTC 2026","","Image Management API","Verify default quantity for non-numeric quantity",""
"","2846","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:11:18 UTC 2026","passed","Sun Jan 11 21:11:21 UTC 2026","","Book Management API","Verify maximum quantity limit is capped at 1000",""
"","2206","Verify maximum quantity limit is capped at 1000","","Sun Jan 11 21:11:06 UTC 2026","passed","Sun Jan 11 21:11:08 UTC 2026","","Address Management API","Verify maximum quantity limit is capped at 1000",""
"","1167","Get images with default quantity","","Sun Jan 11 21:11:52 UTC 2026","passed","Sun Jan 11 21:11:53 UTC 2026","","Image Management API","Get images with default quantity",""
"","1649","Get users with various quantities","","Sun Jan 11 21:13:05 UTC 2026","passed","Sun Jan 11 21:13:07 UTC 2026","","User Management API","Get users with various quantities",""
"","971","Verify default quantity for string quantity","","Sun Jan 11 21:13:01 UTC 2026","passed","Sun Jan 11 21:13:02 UTC 2026","","Text Content Management API","Verify default quantity for string quantity",""
"","1432","Verify all images have required fields","","Sun Jan 11 21:12:00 UTC 2026","passed","Sun Jan 11 21:12:01 UTC 2026","","Image Management API","Verify all images have required fields",""
"","860","Invalid endpoint returns 404","","Sun Jan 11 21:11:09 UTC 2026","passed","Sun Jan 11 21:11:10 UTC 2026","","Address Management API","Invalid endpoint returns 404",""
"","977","Invalid endpoint returns 404","","Sun Jan 11 21:12:49 UTC 2026","passed","Sun Jan 11 21:12:50 UTC 2026","","Product Management API","Invalid endpoint returns 404",""
"","1516","Verify all books have required fields","","Sun Jan 11 21:11:17 UTC 2026","passed","Sun Jan 11 21:11:18 UTC 2026","","Book Management API","Verify all books have required fields",""
"","1294","Verify text data structure and required fields","","Sun Jan 11 21:12:55 UTC 2026","passed","Sun Jan 11 21:12:56 UTC 2026","","Text Content Management API","Verify text data structure and required fields",""
